TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.987000	-669.293218	-672.938234	2.339360	2.587448	
1.988000	-669.293218	-672.941866	2.341692	2.588548	
1.989000	-669.293218	-672.945485	2.344014	2.589624	
1.990000	-669.293218	-672.949091	2.346328	2.590674	
1.991000	-669.293218	-672.952684	2.348634	2.591698	
1.992000	-669.293218	-672.956263	2.350931	2.592697	
1.993000	-669.293218	-672.959828	2.353220	2.593671	
1.994000	-669.293218	-672.963381	2.355500	2.594620	
1.995000	-669.293218	-672.966920	2.357771	2.595543	
1.996000	-669.293218	-672.970446	2.360034	2.596441	
1.997000	-669.293218	-672.973958	2.362288	2.597314	
1.998000	-669.293218	-672.977458	2.364534	2.598162	
1.999000	-669.293218	-672.980943	2.366771	2.598985	
2.000000	-669.293218	-672.984416	2.369000	2.599783	
