TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.980000	-654.650552	-666.058672	7.321697	4.740069	
1.981000	-654.650552	-666.064081	7.325169	4.741829	
1.982000	-654.650552	-666.069249	7.328486	4.743527	
1.983000	-654.650552	-666.074177	7.331648	4.745164	
1.984000	-654.650552	-666.078864	7.334656	4.746739	
1.985000	-654.650552	-666.083311	7.337511	4.748252	
1.986000	-654.650552	-666.087519	7.340211	4.749704	
1.987000	-654.650552	-666.091488	7.342758	4.751095	
1.988000	-654.650552	-666.095219	7.345153	4.752425	
1.989000	-654.650552	-666.098713	7.347395	4.753695	
1.990000	-654.650552	-666.101971	7.349486	4.754904	
1.991000	-654.650552	-666.104995	7.351427	4.756053	
1.992000	-654.650552	-666.107786	7.353218	4.757142	
1.993000	-654.650552	-666.110346	7.354862	4.758172	
1.994000	-654.650552	-666.112677	7.356358	4.759143	
1.995000	-654.650552	-666.114781	7.357708	4.760056	
1.996000	-654.650552	-666.116660	7.358914	4.760911	
1.997000	-654.650552	-666.118317	7.359978	4.761709	
1.998000	-654.650552	-666.119754	7.360900	4.762451	
1.999000	-654.650551	-666.120975	7.361684	4.763137	
2.000000	-654.650551	-666.121981	7.362330	4.763768	
